#;meas;ticks;xH;yH;zH;xL;yL;zL;magni;temp;vibr;
#;anal;ticks;fsm_sensorpack;xMean;yMean;zMean;vibrMean;tempMean;
>;tris;30924842;10039.565838;0.074841;2.265349;4.172346;0.000672;0.007382;463
>;tris;30927344;10036.368316;0.074749;2.271739;4.728121;0.000694;0.009777;463
>;tris;30929847;10037.844466;0.074498;2.274653;7.575955;0.000698;0.010616;463
>;tris;30932349;10042.553181;0.074731;2.273204;6.862020;0.000853;0.008671;463
>;tris;30934852;10038.770054;0.074899;2.268263;6.475824;0.000992;0.009222;463
>;tris;30937354;10038.384877;0.074921;2.270495;6.981976;0.000960;0.010135;463
>;tris;30939857;10041.143149;0.074375;2.278741;7.145602;0.000910;0.007133;462
>;tris;30942359;10040.849975;0.074465;2.274916;6.279619;0.000935;0.009277;463
>;tris;30944862;10038.505728;0.075002;2.268840;7.801298;0.000914;0.008054;462
>;tris;30947364;10034.786784;0.074510;2.267001;6.652995;0.000918;0.010626;462
>;tris;30949867;10035.613345;0.074544;2.268944;6.237251;0.000790;0.011356;463
>;tris;30952369;10035.966224;0.075067;2.270863;9.157681;0.000805;0.009412;463
>;tris;30954872;10032.086656;0.075109;2.268471;8.544555;0.000757;0.007837;462
>;tris;30957374;10031.788708;0.074741;2.267702;5.649763;0.000657;0.008685;462
>;tris;30959877;10039.205906;0.074761;2.269615;7.263338;0.000829;0.009339;462
>;tris;30962379;10040.043969;0.075363;2.275971;7.434853;0.001099;0.009857;462
>;tris;30964882;10036.494062;0.075623;2.279601;7.467319;0.001305;0.009066;462
>;tris;30967384;10034.099975;0.075004;2.279175;6.720477;0.001331;0.008093;462
>;tris;30969887;10032.946300;0.074651;2.281912;4.978230;0.000814;0.007203;462
>;tris;30972389;10034.666547;0.074808;2.282417;5.010251;0.000621;0.007262;462
>;tris;30974892;10032.829779;0.075137;2.280463;5.862226;0.000681;0.005391;462
>;tris;30977394;10031.008509;0.075592;2.280814;5.545441;0.000763;0.006569;462
>;tris;30979897;10031.677778;0.075282;2.286370;5.352983;0.000964;0.013157;461
>;tris;30982399;10033.993256;0.074760;2.286651;7.975398;0.001123;0.012897;461
>;tris;30984902;10032.848307;0.075311;2.279166;9.220820;0.001464;0.006826;461
>;tris;30987404;10030.743083;0.075977;2.285295;7.859556;0.001104;0.011721;461
>;tris;30989907;10031.101440;0.075711;2.287317;7.699732;0.001021;0.010313;461
>;tris;30992409;10038.508362;0.075218;2.279043;11.215570;0.000943;0.010050;461
>;tris;30994912;10039.997192;0.075039;2.280665;10.102318;0.000884;0.012026;461
>;tris;30997414;10037.621942;0.075634;2.286808;7.851438;0.000994;0.011813;461
>;tris;30999917;10039.145065;0.076084;2.283092;6.623218;0.000572;0.012265;461
>;tris;31002419;10039.778739;0.075573;2.281376;8.010529;0.000729;0.009259;460
>;tris;31004922;10037.273297;0.075178;2.283191;9.301397;0.000723;0.010289;460
>;tris;31007424;10029.889266;0.074879;2.279238;7.104106;0.000892;0.009345;461
>;tris;31009927;10030.032036;0.074590;2.276078;6.824004;0.000811;0.009776;460
>;tris;31012429;10035.422739;0.074985;2.281085;7.773272;0.000770;0.012582;461
>;tris;31014932;10037.653362;0.075257;2.285653;5.988599;0.000655;0.008292;460
>;tris;31017434;10038.098983;0.074970;2.279125;6.093535;0.000668;0.007491;460
>;tris;31019937;10039.237685;0.075360;2.282858;8.911877;0.000907;0.011545;460
>;tris;31022439;10037.219184;0.075448;2.284518;9.320288;0.000948;0.009740;460
>;tris;31024942;10036.467725;0.075541;2.282499;8.993580;0.000985;0.009478;460
>;tris;31027444;10032.431641;0.075906;2.280426;12.212640;0.000799;0.012524;460
>;tris;31029947;10033.085874;0.075765;2.281855;11.168640;0.000762;0.011762;460
>;tris;31032449;10039.804474;0.075739;2.285138;4.997639;0.000670;0.008078;459
>;tris;31034952;10036.158379;0.075077;2.287892;7.240221;0.001179;0.009188;459
>;tris;31037454;10035.025050;0.074770;2.289885;9.065114;0.001170;0.009383;459
>;tris;31039957;10037.706939;0.075322;2.289945;10.548473;0.001066;0.007911;459
>;tris;31042459;10037.078876;0.075183;2.289055;8.712033;0.000977;0.009637;459
>;tris;31044962;10034.119448;0.074877;2.282381;4.974388;0.000886;0.010093;459
>;tris;31047464;10035.423594;0.075355;2.281219;5.935633;0.000941;0.009433;459
>;tris;31049967;10034.630079;0.075529;2.282264;7.773525;0.000600;0.010257;459
>;tris;31052469;10035.636454;0.075454;2.284099;8.938759;0.000587;0.007987;459
>;tris;31054972;10042.001469;0.075542;2.283476;5.601915;0.000623;0.009465;458
>;tris;31057474;10035.748904;0.075443;2.283901;9.033964;0.000729;0.009464;458
>;tris;31059977;10033.197818;0.075541;2.282161;8.747910;0.000906;0.007786;458
>;tris;31062479;10037.332219;0.075651;2.280409;7.273064;0.000877;0.008248;458
>;tris;31064982;10038.355787;0.075496;2.288656;8.278078;0.000691;0.010734;458
>;tris;31067484;10033.962823;0.075229;2.290115;10.127266;0.000725;0.011265;458
>;tris;31069987;10028.987146;0.075490;2.282360;5.540975;0.000936;0.009775;458
>;tris;31072489;10030.652456;0.075621;2.280957;5.872030;0.001108;0.005951;458
>;anal;31074923;2;-463;617;10016;289;458
>;tris;31074992;10032.774951;0.075564;2.274051;6.512659;0.001053;0.021033;458
>;tris;31077494;10036.814716;0.075763;2.271149;7.181127;0.000715;0.021064;458
>;anal;31079908;0;-489;570;10001;288;457
>;tris;31079997;10035.041691;0.075776;2.281541;8.861506;0.000979;0.014091;457
>;tris;31082499;10034.260919;0.075803;2.285110;7.881588;0.001063;0.007590;457
>;tris;31085002;10036.370516;0.075277;2.287580;5.984070;0.001244;0.009669;457
>;tris;31087504;10030.953875;0.074665;2.288431;9.240115;0.001107;0.009264;457
>;tris;31090007;10034.973871;0.074359;2.280389;11.870954;0.000876;0.007837;457
>;anal;31092521;2;-430;587;10016;289;457
>;tris;31092509;10039.786922;0.073354;2.253358;8.310671;0.001225;0.028023;457
>;tris;31095012;10036.117499;0.070198;2.175167;11.139483;0.003430;0.085248;456
>;tris;31097514;10034.917742;0.069471;2.157802;15.431495;0.003231;0.079489;457
>;tris;31100017;9996.401293;0.087666;2.253117;164.057739;0.039827;0.148868;456
>;tris;31102519;9978.237858;0.119714;0.725586;330.868675;0.062658;2.128192;457
>;tris;31105022;9988.801745;0.111831;-0.434706;457.931662;0.072703;2.133005;455
>;tris;31107524;9967.218723;0.046172;0.699344;374.136780;0.054141;1.810027;456
>;tris;31110027;9994.812645;0.012559;1.625996;5.877201;0.000936;0.035839;456
>;tris;31112529;9994.719644;0.012144;1.637550;6.560779;0.000737;0.057648;457
>;tris;31115032;9993.756353;0.012121;1.644561;7.213563;0.000668;0.059761;457
>;tris;31117534;9994.315349;0.012104;1.637806;7.097443;0.000803;0.056743;456
>;tris;31120037;9994.183623;0.012006;1.624725;6.289390;0.000812;0.054712;456
>;tris;31122539;9990.163149;0.011998;1.615267;6.496865;0.000906;0.039117;457
>;tris;31125042;9989.239961;0.011975;1.630709;7.262740;0.000866;0.039366;456
>;tris;31127544;9990.170294;0.012222;1.620154;6.183442;0.000909;0.038541;456
>;tris;31130047;9991.041775;0.011973;1.619114;5.873241;0.001065;0.040748;456
>;tris;31132549;9991.401116;0.011479;1.616883;7.611530;0.000755;0.053273;456
>;tris;31135052;9990.486321;0.012029;1.622720;8.431580;0.000844;0.051536;456
>;tris;31137554;9991.529364;0.012555;1.647587;7.579461;0.000618;0.026970;456
>;tris;31140057;9995.888410;0.012207;1.635126;5.777448;0.000857;0.035801;456
>;tris;31142559;9994.909531;0.011887;1.624633;7.049614;0.000826;0.049280;456
>;tris;31145062;9994.206147;0.012194;1.632300;6.857931;0.000782;0.050166;456
>;tris;31147564;9987.735452;0.012444;1.646092;14.887934;0.000662;0.037392;456
>;tris;31150067;9986.969573;0.012050;1.645237;14.409703;0.000963;0.037240;455
>;tris;31152569;9989.065229;0.011839;1.651772;8.621021;0.001022;0.035457;455
>;tris;31155072;9989.839665;0.011969;1.745998;8.754125;0.000916;0.146972;455
>;tris;31157574;9997.775121;0.011578;1.837173;7.334761;0.001000;0.153547;455
>;tris;31160077;9999.026771;0.012144;1.814906;7.697003;0.001378;0.121346;456
>;tris;31162579;9995.436136;0.012218;1.738811;6.411873;0.001419;0.101487;455
>;tris;31165082;9992.965164;0.013487;1.613720;11.278266;0.003356;0.179096;455
>;tris;31167584;9989.794949;0.016217;1.484268;12.158328;0.002872;0.183683;455
>;tris;31170087;9993.151455;0.015665;1.398152;11.051028;0.002258;0.169632;456
>;tris;31172589;9996.704353;0.013909;1.538241;11.906197;0.001863;0.224879;455
>;tris;31175092;9993.467112;0.015274;1.584004;14.361800;0.002875;0.184070;455
>;tris;31177594;9987.649714;0.018277;1.605503;18.383196;0.003524;0.262023;455
>;tris;31180097;9992.889487;0.017546;1.592971;19.143659;0.003801;0.930131;455
>;tris;31182599;10000.044229;0.018214;1.545212;11.929784;0.006093;0.913561;456
>;tris;31185102;9992.627151;0.019933;1.607164;9.634416;0.005327;0.140119;455
>;tris;31187604;9988.005778;0.018872;1.553921;7.887193;0.001207;0.023221;456
>;tris;31190107;9987.565699;0.018653;1.575164;4.606863;0.001280;0.055302;456
>;tris;31192609;9984.791365;0.018018;1.601585;11.243859;0.001467;0.056889;458
>;tris;31195112;9983.990281;0.017693;1.585602;11.178303;0.001243;0.040748;460
>;tris;31197614;9985.111694;0.018277;1.570503;7.141071;0.000887;0.023343;459
>;tris;31200117;9976.986145;0.018366;1.573280;10.740328;0.000848;0.025940;459
>;tris;31202619;9977.451488;0.017844;1.567001;10.227263;0.000781;0.035303;461
>;tris;31205122;9987.816968;0.018084;1.555602;7.454512;0.000869;0.032752;461
>;tris;31207624;9986.388630;0.018375;1.563000;9.634077;0.000738;0.022475;462
>;tris;31210127;9981.941766;0.018238;1.580567;8.184141;0.000584;0.023715;463
>;tris;31212629;9983.391172;0.018180;1.601112;6.818424;0.000540;0.030084;462
>;tris;31215132;9987.395659;0.018090;1.586596;6.463131;0.000566;0.035858;462
>;tris;31217634;9989.217042;0.018093;1.581296;6.312712;0.000640;0.032468;461
>;tris;31220137;9991.588177;0.018252;1.592107;8.441627;0.000887;0.032581;460
>;tris;31222639;9992.461972;0.017990;1.584214;7.932977;0.000996;0.026874;461
>;tris;31225142;9988.221082;0.017780;1.573997;7.065047;0.000696;0.025264;462
>;tris;31227644;9980.913215;0.018190;1.584097;9.179661;0.000630;0.034618;462
>;tris;31230147;9980.986171;0.018366;1.590195;10.628579;0.000758;0.030797;463
>;tris;31232649;9978.412318;0.018403;1.582180;12.102217;0.000735;0.022941;466
>;tris;31235152;9968.406428;0.018704;1.592688;6.094459;0.000754;0.026861;467
>;tris;31237654;9965.203282;0.018797;1.598541;5.264074;0.000749;0.027644;469
>;tris;31240157;9973.124182;0.018355;1.589484;11.991289;0.000921;0.023928;470
>;tris;31242659;9981.712634;0.018057;1.587983;7.153170;0.001047;0.020123;470
>;tris;31245162;9975.223284;0.017671;1.580074;8.468803;0.001091;0.028412;470
>;tris;31247664;9969.808877;0.017703;1.574591;7.243854;0.001160;0.026789;472
>;tris;31250167;9976.365407;0.018250;1.591226;10.221830;0.000888;0.027183;471
>;tris;31252669;9980.162677;0.018119;1.598869;7.877295;0.000941;0.033001;473
>;tris;31255172;9972.821946;0.017898;1.588386;7.466024;0.000961;0.026835;471
>;anal;31257623;0;-12;190;9967;288;467
>;tris;31257674;9973.766283;0.018041;1.586831;9.205369;0.000799;0.016451;467
>;anal;31260166;2;-16;177;9988;290;466
>;tris;31260177;9974.420379;0.018123;1.608465;9.280118;0.000690;0.027706;466
>;tris;31262679;9978.129525;0.018389;1.621656;10.967563;0.000716;0.024966;466
>;tris;31265182;9991.869243;0.018481;1.618586;7.879774;0.000763;0.025687;466
>;tris;31267684;9989.518753;0.018643;1.643355;10.452958;0.000746;0.043726;465
>;tris;31270187;9986.351681;0.018373;1.633274;8.446546;0.001122;0.048935;466
>;tris;31272689;9986.100067;0.018187;1.595042;7.804898;0.001307;0.020800;466
>;tris;31275192;9986.047140;0.018571;1.601879;6.623624;0.001027;0.023294;468
>;tris;31277694;9980.745845;0.018362;1.611857;10.982855;0.000817;0.030488;471
>;tris;31280197;9973.195636;0.018530;1.624212;7.472829;0.000843;0.041855;470
>;tris;31282699;9970.408586;0.018718;1.622262;6.326815;0.000634;0.036336;473
>;tris;31285202;9971.836177;0.018320;1.610896;7.585960;0.000764;0.021691;472
>;tris;31287704;9979.523613;0.018565;1.619470;7.319876;0.000892;0.031556;473
>;tris;31290207;9981.824689;0.018459;1.624490;7.142982;0.000911;0.028437;474
>;tris;31292709;9979.936919;0.017983;1.615560;7.573491;0.000799;0.029748;473
>;tris;31295212;9980.516516;0.018087;1.612095;9.531741;0.000901;0.037342;473
>;tris;31297714;9987.559662;0.018089;1.625746;11.681283;0.001052;0.043834;470
>;tris;31300217;9984.453214;0.017493;1.650744;12.874283;0.001045;0.049207;472
>;tris;31302719;9973.013774;0.017841;1.660819;10.810256;0.001160;0.040876;477
>;tris;31305222;9977.019428;0.018548;1.641870;12.624490;0.000815;0.033445;475
>;tris;31307724;9985.330750;0.018384;1.640736;8.351320;0.000839;0.031076;473
>;tris;31310227;9987.603977;0.018236;1.632387;6.730384;0.000822;0.032504;471
>;tris;31312729;9986.693440;0.018186;1.618520;6.918304;0.000642;0.020659;470
>;anal;31315202;0;-9;188;9989;289;469
>;tris;31315232;9986.542957;0.018233;1.638584;8.066450;0.000780;0.019395;469
>;tris;31317734;9988.650335;0.018048;1.641187;8.840963;0.000852;0.019176;469
>;anal;31320183;2;-24;205;9991;291;470
>;tris;31320237;9991.966346;0.018242;1.636563;7.784817;0.000879;0.026126;470
>;tris;31322739;9989.569439;0.018370;1.635408;7.444188;0.000887;0.030557;469
>;tris;31325242;9987.053419;0.018290;1.635560;8.040349;0.000771;0.027123;470
>;tris;31327744;9988.370616;0.018267;1.639148;8.289069;0.000909;0.032247;470
>;tris;31330247;9984.974444;0.017955;1.642112;8.812451;0.001011;0.039088;473
>;tris;31332749;9980.948481;0.017269;1.529939;9.148017;0.002015;0.917285;474
>;tris;31335252;9934.703921;0.028725;0.205916;141.987688;0.018644;1.614744;477
>;tris;31337754;9956.252815;0.038854;-0.542081;164.435450;0.020659;1.461540;476
>;tris;31340257;10001.816555;0.034746;0.611053;70.842311;0.015736;1.369633;475
>;tris;31342759;9981.652478;0.030261;1.224633;11.147298;0.000711;0.025283;472
>;tris;31345262;9976.839986;0.030097;1.215578;11.485013;0.000590;0.022767;473
>;tris;31347764;9976.691026;0.030134;1.213475;8.865963;0.000556;0.020730;473
>;tris;31350267;9983.154543;0.030204;1.224168;7.281273;0.000446;0.023479;475
>;tris;31352769;9982.882863;0.030093;1.219166;6.871397;0.000788;0.029044;477
>;tris;31355272;9979.113855;0.029933;1.202006;10.529632;0.000846;0.025610;478
>;tris;31357774;9973.795026;0.030018;1.209562;10.952733;0.000613;0.020495;481
>;tris;31360277;9969.295093;0.029888;1.209496;5.586649;0.000714;0.029680;481
>;tris;31362779;9967.194593;0.029956;1.204901;8.518841;0.000731;0.035087;481
>;tris;31365282;9967.707409;0.030727;1.222910;10.388909;0.000655;0.033946;481
>;tris;31367784;9974.506960;0.030645;1.225867;11.729002;0.000866;0.027306;478
>;anal;31370233;0;104;273;9988;290;479
>;tris;31370287;9980.206601;0.030178;1.218964;10.677566;0.000719;0.018990;479
>;anal;31372781;2;109;279;9987;292;479
>;tris;31372789;9980.235049;0.029807;1.219324;9.936406;0.000592;0.021528;479
>;tris;31375292;9984.211490;0.029385;1.220218;7.694667;0.000513;0.025471;477
>;tris;31377794;9987.836992;0.029660;1.224692;6.345179;0.000903;0.027315;476
>;tris;31380297;9988.030809;0.030240;1.220513;10.110905;0.000913;0.043310;477
>;tris;31382799;9979.435168;0.030073;1.216670;13.320531;0.000739;0.046006;480
>;tris;31385302;9979.258405;0.029954;1.215081;10.831504;0.000576;0.029790;479
>;tris;31387804;9980.795579;0.030005;1.216884;9.361627;0.000769;0.025873;478
>;tris;31390307;9975.912459;0.030252;1.229674;6.498364;0.001273;0.027606;478
>;tris;31392809;9980.576096;0.030661;1.225094;5.994252;0.001027;0.025354;480
>;tris;31395312;9984.479003;0.030607;1.213389;6.156613;0.000739;0.025233;479
>;tris;31397814;9983.763550;0.030999;1.216104;6.858623;0.001173;0.029059;477
>;tris;31400317;9985.817249;0.030914;1.220138;7.118694;0.001096;0.026313;477
>;tris;31402819;9988.972126;0.030517;1.216967;6.589255;0.000508;0.020119;476
>;tris;31405322;9989.028823;0.030438;1.206749;7.032902;0.000605;0.020747;475
>;tris;31407824;9985.923084;0.030155;1.211726;8.882372;0.000823;0.026782;475
>;tris;31410327;9983.202511;0.030153;1.222778;7.671141;0.000951;0.022607;475
>;tris;31412829;9982.650580;0.030179;1.231349;6.558953;0.001001;0.023883;476
>;tris;31415332;9979.702261;0.030292;1.227800;6.177837;0.000866;0.024640;477
>;anal;31417741;0;94;290;9963;287;480
>;tris;31417834;9979.100712;0.030225;1.215638;7.587314;0.000740;0.017030;480
>;tris;31420337;9978.404864;0.029976;1.222867;7.378946;0.000630;0.017641;484
>;anal;31422823;2;101;294;9984;289;483
>;tris;31422839;9979.161848;0.030153;1.217153;6.135383;0.001071;0.024396;483
>;tris;31425342;9982.732256;0.030509;1.205079;6.333201;0.001150;0.037577;481
>;tris;31427844;9986.147588;0.030765;1.216612;4.988981;0.000637;0.035963;481
>;anal;31430348;0;101;283;9968;287;485
>;tris;31430347;9976.827465;0.030446;1.229435;11.649054;0.000862;0.015117;485
>;tris;31432849;9967.121822;0.030043;1.229786;6.754741;0.000910;0.014562;484
>;anal;31435347;2;89;301;9959;289;483
>;tris;31435352;9970.293808;0.029947;1.239030;7.546310;0.000808;0.033035;483
>;tris;31437854;9976.777857;0.030218;1.242832;9.944445;0.000772;0.032344;482
>;tris;31440357;9973.608234;0.030059;1.229754;11.410942;0.000737;0.023082;481
>;tris;31442859;9963.982550;0.029857;1.228313;6.177451;0.000567;0.025848;483
>;tris;31445362;9964.699727;0.030113;1.227604;9.794549;0.000677;0.024078;484
>;tris;31447864;9973.560384;0.030494;1.219805;12.987915;0.000837;0.021708;484
>;tris;31450367;9975.929414;0.030589;1.225377;9.295704;0.000702;0.021885;487
>;tris;31452869;9975.191270;0.030591;1.237531;5.700552;0.000894;0.021270;485
>;anal;31455383;0;93;288;9968;286;482
>;tris;31455372;9981.476832;0.031055;1.243401;8.399439;0.000906;0.018760;482
>;tris;31457874;9984.374132;0.030715;1.240021;9.294445;0.000972;0.016738;481
>;anal;31460372;2;102;294;9972;284;484
>;tris;31460377;9986.138563;0.030529;1.238006;8.468745;0.001006;0.026314;484
>;tris;31462879;9980.077093;0.030933;1.234521;10.624317;0.000752;0.030610;483
>;tris;31465382;9975.738873;0.030623;1.251662;8.465474;0.000615;0.035527;481
>;tris;31467884;9977.939425;0.030024;1.249128;7.328072;0.000719;0.033620;483
>;anal;31470343;0;100;277;9984;287;486
>;tris;31470387;9979.162025;0.029832;1.225713;7.686932;0.000624;0.017305;486
>;anal;31472886;2;98;283;9960;289;484
>;tris;31472889;9984.732199;0.029793;1.234792;8.296503;0.000467;0.023252;484
>;tris;31475392;9984.777463;0.029879;1.232900;6.695030;0.000419;0.023922;484
>;tris;31477894;9984.376429;0.029807;1.228653;6.705549;0.000554;0.021721;482
>;anal;31480307;0;100;294;9982;289;484
>;tris;31480397;9985.253505;0.029990;1.231540;7.143648;0.000850;0.017933;484
>;tris;31482899;9981.086698;0.030509;1.234744;7.761967;0.000616;0.017355;484
>;anal;31485398;2;96;284;9980;290;483
>;tris;31485402;9979.930868;0.030396;1.243197;9.006650;0.000472;0.020986;483
>;tris;31487904;9986.023670;0.030163;1.242366;9.032799;0.000510;0.021665;483
>;tris;31490407;9987.842186;0.030214;1.241164;4.781691;0.000843;0.027765;484
>;tris;31492909;9983.899600;0.030077;1.236258;6.620901;0.000915;0.028994;484
>;tris;31495412;9987.068504;0.030562;1.234574;8.696048;0.000967;0.024062;484
>;tris;31497914;9992.844400;0.030334;1.234525;6.421869;0.001216;0.029880;485
>;tris;31500417;9989.777212;0.029387;1.217251;7.744902;0.000898;0.031009;484
>;tris;31502919;9986.224821;0.029622;1.225742;8.969186;0.000893;0.028810;483
>;tris;31505422;9985.245896;0.029355;1.235172;9.540047;0.000876;0.038583;482
>;tris;31507924;9982.152939;0.029117;1.232189;7.200069;0.000596;0.038825;483
>;tris;31510427;9984.249051;0.029645;1.237764;7.475854;0.000669;0.027700;484
>;tris;31512929;9987.218801;0.030005;1.249253;6.798857;0.000815;0.033726;485
>;tris;31515432;9989.394808;0.030189;1.246780;5.914987;0.000781;0.032009;487
>;tris;31517934;9989.627884;0.030232;1.231107;7.060732;0.000784;0.025585;487
